index,product_id,review_id,title,review,likes,dislikes,ratings,reviewer,clean_review,clean_review2,phone,camera,battery,delivery,processor,y
802,ECMB000053,ECMB0000530000803,Just wow!,Powerful performance..awesome camera...stunning outlook.. best Android Phone in this price.Redmi is the best mobile phone.. Thank you Flipkart.. Thank You Xiaomi..,0,0,5,Saurabh Kansyakar Advocate,powerful performanceawesome camerastunne outlook well android phone priceredmi good mobile phone thank flipkart thank xiaomi,"['powerful', 'performanceawesome', 'camerastunne', 'outlook', 'well', 'android', 'phone', 'priceredmi', 'good', 'mobile', 'phone', 'thank', 'flipkart', 'thank', 'xiaomi']",0.9503964185714722,0.9107706546783447,0.945537805557251,0.9447944760322571,0.9157556891441345,1
2476,ECMB000010,ECMB0000100002477,Nice,Good,0,0,3,Flipkart Customer,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
108,ECMB000045,ECMB0000450000109,Good,Amazing.. Product... I am so Happy... 🥰🥰   Wonderful Mobile 😍😍,3,0,3,Marez Mullick,amazing product I happy smile face heart smile face heart wonderful mobile smile face hearteye smile face hearteye,"['amazing', 'product', 'i', 'happy', 'smile', 'face', 'heart', 'smile', 'face', 'heart', 'wonderful', 'mobile', 'smile', 'face', 'hearteye', 'smile', 'face', 'hearteye']",0.9389278888702393,0.9200990200042725,0.9431791305541992,0.9626789689064026,0.9061399102210999,0
614,ECMB000013,ECMB0000130000615,Delightful,Good produced,0,0,4,Pramod Pawar,good produce,"['good', 'produce']",0.8391060829162598,0.9288840293884277,0.8858786225318909,0.8300237059593201,0.942680835723877,1
373,ECMB000011,ECMB0000110000374,Does the job,Not good,0,0,3,Aman Nodal,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
6202,ECMB000010,ECMB0000100006203,Does the job,Good,0,0,3,Dharmakumar B hosmani,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
697,ECMB000036,ECMB0000360000698,Highly recommended,Veri nice product,0,0,5,Hemant Kumar,veri nice product,"['veri', 'nice', 'product']",0.905417263507843,0.9471149444580078,0.9222825765609741,0.9368098974227905,0.940751850605011,1
110,ECMB000044,ECMB0000440000111,Classy product,excellent battery,3,0,5,Manoj  Kumar,excellent battery,"['excellent', 'battery']",0.9367610812187195,0.9018561840057373,0.9415465593338013,0.9492062926292419,0.8750049471855164,1
452,ECMB000026,ECMB0000260000453,Fair,Good,0,0,3,Flipkart Customer,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
161,ECMB000032,ECMB0000320000162,Pretty good,Good device,2,0,4,Vinayak Teli,good device,"['good', 'device']",0.8397530913352966,0.876163899898529,0.8476213812828064,0.9198450446128845,0.8269920349121094,1
206,ECMB000075,ECMB0000750000207,Mind-blowing purchase,very good product,0,0,5,anoop jaitly,good product,"['good', 'product']",0.7933376431465149,0.9066085815429688,0.8424346446990967,0.7763906717300415,0.9344140887260437,1
693,ECMB000047,ECMB0000470000694,Wonderful,Very nice products,0,1,4,Tanmoy  Das,nice product,"['nice', 'product']",0.8995775580406189,0.9536156058311462,0.890350341796875,0.8756088614463806,0.9497577548027039,1
6900,ECMB000010,ECMB0000100006901,Decent product,Average,0,0,3,Joison Augustine,average,['average'],0.8244413137435913,0.8582956194877625,0.9089235067367554,0.907703161239624,0.8417526483535767,0
119,ECMB000027,ECMB0000270000120,Nice,Good,0,0,3,Mohd Faiyaj ,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
745,ECMB000032,ECMB0000320000746,Does the job,Ok,0,0,3,Hussian Sk,ok,['ok'],0.6818337440490723,0.7659127712249756,0.7527109980583191,0.7463603019714355,0.7738435864448547,0
8279,ECMB000010,ECMB0000100008280,Very Good,Good,0,0,4,Flipkart Customer,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
4233,ECMB000010,ECMB0000100004234,Good,Super,0,0,3,Somashekhar  Algud ,super,['super'],0.8282282948493958,0.8685159683227539,0.901160478591919,0.8166494965553284,0.9129087328910828,0
137,ECMB000076,ECMB0000760000138,Classy product,Camera awesome,4,0,5,Sanju Panwar,camera awesome,"['camera', 'awesome']",0.8949472904205322,0.9549217224121094,0.9115673303604126,0.8888412117958069,0.9176781177520752,1
192,ECMB000080,ECMB0000800000193,Good,good phone,2,2,3,Ajay Malik,good phone,"['good', 'phone']",0.9358049631118774,0.8343662619590759,0.8740506768226624,0.8528568148612976,0.8366810083389282,0
6307,ECMB000010,ECMB0000100006308,Very Good,👍nice,0,0,4,Flipkart Customer,thumb upnice,"['thumb', 'upnice']",0.9146671891212463,0.8840599656105042,0.8920310139656067,0.8802784085273743,0.8870624303817749,1
330,ECMB000005,ECMB0000050000331,Wonderful,Good not better good,0,0,4,girish barik,good well good,"['good', 'well', 'good']",0.791389524936676,0.7788172960281372,0.8019460439682007,0.8220327496528625,0.7702831029891968,1
30,ECMB000056,ECMB0000560000031,Wonderful,Overall good Phone,19,4,4,SUKHEN PATRA,overall good phone,"['overall', 'good', 'phone']",0.9279366731643677,0.8802843689918518,0.9281123280525208,0.9526663422584534,0.8759531378746033,1
168,ECMB000073,ECMB0000730000169,Good Mobile,"Super than Asus Zenfone max,",1,2,3,Mahesh S,super asus zenfone max,"['super', 'asus', 'zenfone', 'max']",0.9191769957542419,0.8490034937858582,0.934135913848877,0.8845480680465698,0.8668855428695679,0
236,ECMB000080,ECMB0000800000237,Great product,Very good,0,0,5,Manas ranjan Pani,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
9173,ECMB000010,ECMB0000100009174,Perfect product!,GOOD REDMI,0,0,5,Manpreet Kumar,good redmi,"['good', 'redmi']",0.8196060657501221,0.8176219463348389,0.8935832977294922,0.8941052556037903,0.832570493221283,1
375,ECMB000044,ECMB0000440000376,Terrific purchase,Nice product,0,0,5,vijay nama,nice product,"['nice', 'product']",0.8995775580406189,0.9536156058311462,0.890350341796875,0.8756088614463806,0.9497577548027039,1
468,ECMB000025,ECMB0000250000469,Good,Paravalla,0,0,3,ungalil oruvan,paravalla,['paravalla'],0.841858446598053,0.8785116672515869,0.8763552308082581,0.9311114549636841,0.8962246775627136,0
813,ECMB000054,ECMB0000540000814,Worth every penny,Very Good Phone,0,0,5,Tanmoy Bera,good phone,"['good', 'phone']",0.9358049631118774,0.8343662619590759,0.8740506768226624,0.8528568148612976,0.8366810083389282,1
562,ECMB000044,ECMB0000440000563,Does the job,Mobile is getting hang after one year,0,0,3,shashank kumar,mobile getting hang one year,"['mobile', 'getting', 'hang', 'one', 'year']",0.907288134098053,0.8068432211875916,0.9028254747390747,0.9099637269973755,0.7980620861053467,0
287,ECMB000037,ECMB0000370000288,Decent product,"Disappointed with battery backup, heavy users stay away from this phone",0,0,3,Flipkart Customer,disappoint battery backup heavy user stay away phone,"['disappoint', 'battery', 'backup', 'heavy', 'user', 'stay', 'away', 'phone']",0.9506509304046631,0.9264058470726013,0.9408401846885681,0.9364469647407532,0.9267969727516174,0
312,ECMB000036,ECMB0000360000313,Does the job,I am upset becoz it doesn't have sensor for finger lock.,0,0,3,Flipkart Customer,I upset becoz sensor finger lock,"['i', 'upset', 'becoz', 'sensor', 'finger', 'lock']",0.9334428310394287,0.9267763495445251,0.9488604664802551,0.9462089538574219,0.9196261763572693,0
8572,ECMB000010,ECMB0000100008573,Does the job,Good,0,0,3,Flipkart Customer,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
22,ECMB000042,ECMB0000420000023,Must buy!,so nice and shine battery backup is good and camera is so clear,1,0,5,Flipkart Customer,nice shine battery backup good camera clear,"['nice', 'shine', 'battery', 'backup', 'good', 'camera', 'clear']",0.9305239319801331,0.955847978591919,0.9409562349319458,0.9349333047866821,0.9395720958709717,1
2331,ECMB000010,ECMB0000100002332,Fabulous!,Excellent mobile,0,0,5,Saikrishna Kathi,excellent mobile,"['excellent', 'mobile']",0.9179262518882751,0.8491897583007812,0.8923378586769104,0.9499365091323853,0.8139967322349548,1
590,ECMB000024,ECMB0000240000591,Highly recommended,Very good nice,0,0,5,Flipkart Customer,good nice,"['good', 'nice']",0.8956848978996277,0.8704551458358765,0.8613970875740051,0.889538586139679,0.8418511152267456,1
4548,ECMB000010,ECMB0000100004549,Worth every penny,Best within price range,0,0,5,Flipkart Customer,good within price range,"['good', 'within', 'price', 'range']",0.9296517968177795,0.8950507640838623,0.9168870449066162,0.922150194644928,0.8996293544769287,1
38,ECMB000066,ECMB0000660000039,Nice,mobile's display is so go bu back camera lace is outer from body it's  get's screch on it,2,0,3,Flipkart Customer,mobile display go bu back camera lace outer body get screch,"['mobile', 'display', 'go', 'bu', 'back', 'camera', 'lace', 'outer', 'body', 'get', 'screch']",0.9043260812759399,0.9516525864601135,0.9318057298660278,0.9345065355300903,0.9322345852851868,0
4308,ECMB000010,ECMB0000100004309,Just okay,Nice product with powerful batter back up as I had used this phone from last 2 moths it good if I would like give marks Battery 5/5Camra3/5Perfamance 3/5Display 3/5,0,0,3,Vijaypratap  Yadav,nice product powerful batter back I use phone last 2 moth good I would like give mark battery 55camra35perfamance 35display 35,"['nice', 'product', 'powerful', 'batter', 'back', 'i', 'use', 'phone', 'last', '2', 'moth', 'good', 'i', 'would', 'like', 'give', 'mark', 'battery', '55camra35perfamance', '35display', '35']",0.9264013767242432,0.9224017262458801,0.9459728598594666,0.9401254653930664,0.9177104830741882,0
416,ECMB000038,ECMB0000380000417,Terrific,Super mind-blowing,0,0,5,Vaidhyam Ramesh,super mindblowe,"['super', 'mindblowe']",0.9407492876052856,0.8864431977272034,0.9423974752426147,0.9332659244537354,0.8936294913291931,1
262,ECMB000023,ECMB0000230000263,Must buy!,Great Battery Life and Build Quality. Thank You Xiaomi And Flipkart for Redmi 8. Please Buy This ohone immediately if you want a great phone in affordable price range.,0,0,5,manish kumar,great battery life build quality thank xiaomi flipkart redmi 8 please buy ohone immediately want great phone affordable price range,"['great', 'battery', 'life', 'build', 'quality', 'thank', 'xiaomi', 'flipkart', 'redmi', '8', 'please', 'buy', 'ohone', 'immediately', 'want', 'great', 'phone', 'affordable', 'price', 'range']",0.9316908121109009,0.8824562430381775,0.9479888081550598,0.960131049156189,0.8867214322090149,1
3389,ECMB000010,ECMB0000100003390,Great product,Nice,0,0,5,keshav Singh,nice,['nice'],0.922187864780426,0.8793666362762451,0.8529798984527588,0.9016056656837463,0.8379616737365723,1
386,ECMB000029,ECMB0000290000387,Does the job,A good device for budget phone,0,0,3,dev thakkar,good device budget phone,"['good', 'device', 'budget', 'phone']",0.916295051574707,0.890045166015625,0.9137567281723022,0.9301882386207581,0.8659476637840271,0
766,ECMB000025,ECMB0000250000767,Best in the market!,I am happy,0,0,5,Naresh thakor,I happy,"['i', 'happy']",0.8804044127464294,0.818278968334198,0.7690569758415222,0.8197968602180481,0.8440220952033997,1
181,ECMB000061,ECMB0000610000182,Very Good,"My last phone was one plus 5 which still works well without any issues. I thought of exploring a new device and got K20 through the Alpha sale. Though K20 pro is kickass, I felt the weight it carries can become uncomfortable for some. Especially guys like me who were using a pretty light and slim phone.Performance is pretty good and camera is decent. I never expect phone's picture quality to match a DSLR since the latter's sole responsibility is taking pictures. The online review gurus crit...",4,2,4,Sankalp Sen,last phone one plus 5 still work well without issue I think explore new device get k20 alpha sale though k20 pro kickass I feel weight carry become uncomfortable especially guy like I use pretty light slim phoneperformance pretty good camera decent I never expect phone picture quality match dslr since latter sole responsibility take picture online review guru crit,"['last', 'phone', 'one', 'plus', '5', 'still', 'work', 'well', 'without', 'issue', 'i', 'think', 'explore', 'new', 'device', 'get', 'k20', 'alpha', 'sale', 'though', 'k20', 'pro', 'kickass', 'i', 'feel', 'weight', 'carry', 'become', 'uncomfortable', 'especially', 'guy', 'like', 'i', 'use', 'pretty', 'light', 'slim', 'phoneperformance', 'pretty', 'good', 'camera', 'decent', 'i', 'never', 'expect', 'phone', 'picture', 'quality', 'match', 'dslr', 'since', 'latter', 'sole', 'responsibility', 'take', 'picture', 'online', 'review', 'guru', 'crit']",0.938262403011322,0.9192308783531189,0.9400699138641357,0.9557399153709412,0.9139223694801331,1
485,ECMB000052,ECMB0000520000486,Nice,This Mobile is Comfortably for Money Rate1. Camera = Well2. Display = Awesome by Size with 720 pixel3. Battery = One time charge for whole day4. Performance = Still Now Great,0,0,3,Mahendra Patel,mobile comfortably money rate1 camera well2 display awesome size 720 pixel3 battery one time charge whole day4 performance still great,"['mobile', 'comfortably', 'money', 'rate1', 'camera', 'well2', 'display', 'awesome', 'size', '720', 'pixel3', 'battery', 'one', 'time', 'charge', 'whole', 'day4', 'performance', 'still', 'great']",0.9345978498458862,0.9112251996994019,0.9442186951637268,0.9552437663078308,0.9004213809967041,0
395,ECMB000054,ECMB0000540000396,Highly recommended,"Good phone, worthy money",1,0,5,Flipkart Customer,good phone worthy money,"['good', 'phone', 'worthy', 'money']",0.9750531911849976,0.888128399848938,0.9311679601669312,0.8990827202796936,0.8919995427131653,1
253,ECMB000008,ECMB0000080000254,Nice,Good,0,0,3,My Account,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
972,ECMB000026,ECMB0000260000973,Just okay,very good,0,0,3,SARTHAK  Mishra,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
89,ECMB000003,ECMB0000030000090,Decent product,"Good phone , but lags while opening apps...",0,0,3,Chetansingh  Rathore,good phone lag open app,"['good', 'phone', 'lag', 'open', 'app']",0.9331650137901306,0.8579865097999573,0.8742721676826477,0.8624637126922607,0.8644872903823853,0
381,ECMB000015,ECMB0000150000382,Pretty good,Goooooooooooooooood light weight,0,0,4,Abdul Hafeez,goooooooooooooooood light weight,"['goooooooooooooooood', 'light', 'weight']",0.8223739266395569,0.7751103639602661,0.8032652139663696,0.8430991768836975,0.7758223414421082,1
47,ECMB000076,ECMB0000760000048,Nice,Nice,42,2,3,Imran Ansari,nice,['nice'],0.922187864780426,0.8793666362762451,0.8529798984527588,0.9016056656837463,0.8379616737365723,0
20,ECMB000002,ECMB0000020000021,Delightful,Superb phn.must buy it.,6,1,4,Flipkart Customer,superb phnmust buy,"['superb', 'phnmust', 'buy']",0.8768907785415649,0.844345211982727,0.9006637334823608,0.8357300758361816,0.8754823803901672,1
385,ECMB000002,ECMB0000020000386,Classy product,Great,0,0,5,Pawan Upadhyay,great,['great'],0.7564311027526855,0.8027641773223877,0.8628448843955994,0.7877698540687561,0.8229718208312988,1
745,ECMB000053,ECMB0000530000746,Decent product,Flipkart delivered item is not properly work and I replaced the phone  Camera quality is not good as I expected so don't buy this phone,0,0,3,Flipkart Customer,flipkart deliver item properly work I replace phone camera quality good I expect buy phone,"['flipkart', 'deliver', 'item', 'properly', 'work', 'i', 'replace', 'phone', 'camera', 'quality', 'good', 'i', 'expect', 'buy', 'phone']",0.9318967461585999,0.9273892641067505,0.9422765970230103,0.9536147117614746,0.929868757724762,0
2112,ECMB000010,ECMB0000100002113,Good,Good,0,0,3,Flipkart Customer,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
53,ECMB000033,ECMB0000330000054,Must buy!,Good phone ?,0,0,5,Flipkart Customer,good phone,"['good', 'phone']",0.9358049631118774,0.8343662619590759,0.8740506768226624,0.8528568148612976,0.8366810083389282,1
258,ECMB000037,ECMB0000370000259,Fabulous!,Good,0,0,5,Snehaj Vk,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
208,ECMB000058,ECMB0000580000209,Decent product,Heat more and hanging happened ...not worthy for money....wast,0,0,3,Gangipangi Venkata Ramanaiah,heat hang happen worthy moneywast,"['heat', 'hang', 'happen', 'worthy', 'moneywast']",0.9858607053756714,0.8908761739730835,0.9160496592521667,0.8905051350593567,0.891326367855072,0
120,ECMB000010,ECMB0000100000121,Does the job,really value of money super mobile I am purchased black awesome look fingerprint very fast nive mobile camera normal battery very long life totally 4.5 my rating & very very fast delivery thank you flipkart but not working back dual camera only working in single Camara one Camara waste,4,2,3,Bala Chandran ,really value money super mobile I purchase black awesome look fingerprint fast nive mobile camera normal battery long life totally 45 rating fast delivery thank flipkart work back dual camera work single camara one camara waste,"['really', 'value', 'money', 'super', 'mobile', 'i', 'purchase', 'black', 'awesome', 'look', 'fingerprint', 'fast', 'nive', 'mobile', 'camera', 'normal', 'battery', 'long', 'life', 'totally', '45', 'rating', 'fast', 'delivery', 'thank', 'flipkart', 'work', 'back', 'dual', 'camera', 'work', 'single', 'camara', 'one', 'camara', 'waste']",0.9298663139343262,0.9169513583183289,0.9524251818656921,0.9611608386039734,0.9144852161407471,0
1197,ECMB000023,ECMB0000230001198,Value-for-money,Good product.,1,0,4,Chaitanya  Masulu,good product,"['good', 'product']",0.7933376431465149,0.9066085815429688,0.8424346446990967,0.7763906717300415,0.9344140887260437,1
21,ECMB000025,ECMB0000250000022,Best in the market!,very pretty colour. I like it. best combination. lovely phone,0,1,5,Arif  Khan,pretty colour I like good combination lovely phone,"['pretty', 'colour', 'i', 'like', 'good', 'combination', 'lovely', 'phone']",0.9318439364433289,0.8940771818161011,0.9222525358200073,0.962350606918335,0.8860234618186951,1
961,ECMB000053,ECMB0000530000962,Highly recommended,Awesome Experience...!!! Excellent Battery performance.. Display is Best.. camera is not so Good but Thanks to Google Camera to perform very smoothly in note 7 pro.. if anyone want budget smart phone with flagship Experience.. then Do it Now...,0,0,5,Flipkart Customer,awesome experience excellent battery performance display good camera good thank google camera perform smoothly note 7 pro anyone want budget smart phone flagship experience,"['awesome', 'experience', 'excellent', 'battery', 'performance', 'display', 'good', 'camera', 'good', 'thank', 'google', 'camera', 'perform', 'smoothly', 'note', '7', 'pro', 'anyone', 'want', 'budget', 'smart', 'phone', 'flagship', 'experience']",0.9512000679969788,0.923222005367279,0.9516785740852356,0.9391190409660339,0.9179325699806213,1
6812,ECMB000010,ECMB0000100006813,Does the job,Good mobile in between 10k working fine  and battery backup is nice,0,0,3,Rahul Choudhary,good mobile 10k work fine battery backup nice,"['good', 'mobile', '10k', 'work', 'fine', 'battery', 'backup', 'nice']",0.9273002743721008,0.9149956107139587,0.936601996421814,0.9372642040252686,0.9077278971672058,0
171,ECMB000039,ECMB0000390000172,Does the job,THERE IS SOME HANG PROBLEM ...PHONE IS HANGING NOW WITHIN ONE MONTH...average phone ..but there should not be hanging problem within 1 month,1,0,3,Khushal,hang problem phone hang within one monthaverage phone hang problem within 1 month,"['hang', 'problem', 'phone', 'hang', 'within', 'one', 'monthaverage', 'phone', 'hang', 'problem', 'within', '1', 'month']",0.973052442073822,0.8599165081977844,0.9222094416618347,0.9256378412246704,0.860410749912262,0
809,ECMB000038,ECMB0000380000810,Fair,mobile getting hangup on normal uses... much annoying...,0,0,3,Subhadip Golder,mobile get hangup normal use much annoying,"['mobile', 'get', 'hangup', 'normal', 'use', 'much', 'annoying']",0.9261879920959473,0.8462935090065002,0.9124634861946106,0.9014946222305298,0.8523615598678589,0
3223,ECMB000010,ECMB0000100003224,Perfect product!,Nice,0,0,5,Flipkart Milan dey,nice,['nice'],0.922187864780426,0.8793666362762451,0.8529798984527588,0.9016056656837463,0.8379616737365723,1
1951,ECMB000010,ECMB0000100001952,Does the job,"over all looks and feel is good, but charging process is too much late as some where I read specifications, this mobile charging is fast. but not at all, its take 2.5 to 3 hours time to charge. so I have give 3 star for only charger issue. company didn't provide turbocharger, disappointed.",1,1,3,Rajendra Yadav,look feel good charge process much late I read specification mobile charging fast take 25 3 hour time charge I give 3 star charger issue company provide turbocharger disappointed,"['look', 'feel', 'good', 'charge', 'process', 'much', 'late', 'i', 'read', 'specification', 'mobile', 'charging', 'fast', 'take', '25', '3', 'hour', 'time', 'charge', 'i', 'give', '3', 'star', 'charger', 'issue', 'company', 'provide', 'turbocharger', 'disappointed']",0.9220070838928223,0.9326099157333374,0.9414448738098145,0.9465871453285217,0.9295384287834167,0
55,ECMB000035,ECMB0000350000056,Decent product,camera - 6/10 in this price range (mostly it adds white in front cam & unnatural colors(redish) in rear one).. even 2 years old phones capturing good pics in night then this note 7battery - it's excellent!! 9.5/10(2hrs apprx to full charge with 2a charger) display - good 8.5/10look 7.5/10- without back cover it looks pretty good (black one) os 9/10 - found bugs while using camera and other appsperformance -ok overall 7.5/10 I bought 4gb version but 3gb version which costs around 10k,2,0,3,Kotesh Naik,camera 610 price range mostly add white front cam unnatural colorsredish rear one even 2 year old phone capture good pic night note 7battery excellent 95102hrs apprx full charge 2a charger display good 8510look 7510 without back cover look pretty good black one os 910 find bug use camera appsperformance ok overall 7510 I buy 4 gb version 3 gb version cost around 10k,"['camera', '610', 'price', 'range', 'mostly', 'add', 'white', 'front', 'cam', 'unnatural', 'colorsredish', 'rear', 'one', 'even', '2', 'year', 'old', 'phone', 'capture', 'good', 'pic', 'night', 'note', '7battery', 'excellent', '95102hrs', 'apprx', 'full', 'charge', '2a', 'charger', 'display', 'good', '8510look', '7510', 'without', 'back', 'cover', 'look', 'pretty', 'good', 'black', 'one', 'os', '910', 'find', 'bug', 'use', 'camera', 'appsperformance', 'ok', 'overall', '7510', 'i', 'buy', '4', 'gb', 'version', '3', 'gb', 'version', 'cost', 'around', '10k']",0.9341669082641602,0.9262455105781555,0.9499850869178772,0.9384188055992126,0.9256405234336853,0
155,ECMB000056,ECMB0000560000156,Nice,Overheating will playing and recording videos,0,0,3,ABDUL RAHMAN,overheat play recording video,"['overheat', 'play', 'recording', 'video']",0.920185387134552,0.922097384929657,0.9471371173858643,0.9759809374809265,0.9129773378372192,0
5320,ECMB000010,ECMB0000100005321,Worth every penny,Veri good,0,0,5,Navin Singh  Rajput,veri good,"['veri', 'good']",0.8272634744644165,0.8450368642807007,0.8991763591766357,0.9439364075660706,0.8420471549034119,1
291,ECMB000045,ECMB0000450000292,Best in the market!,"Great, I love this addition of redmi",0,0,5,Flipkart Customer,great I love addition redmi,"['great', 'i', 'love', 'addition', 'redmi']",0.877250611782074,0.8192762732505798,0.9053478837013245,0.9737739562988281,0.8136070370674133,1
86,ECMB000061,ECMB0000610000087,Decent product,"pros:1.good display.good OLED.2.above average battery life(6 to 6.5 SOT  for average usage in dual 4 g mode)3. ok-ok rear cameras.if the lightings conditions are good then the 48mp is capable of producing some great results.4. because of SD 855 ,super performance so far...no slow down observed...(6 GB /128gb seems adequate)5. much improved Xiaomi's s/w (MIUI) in the name of pocco launcher6.good network receiptioncons:1. front camera seems average (or below average?)    the main cul...",14,6,3,Flipkart Customer,pros1good displaygood oled2above average battery life6 65 sot average usage dual 4 g mode3 okok rear camerasif lighting condition good 48mp capable produce great results4 sd 855 super performance farno slow observed6 gb 128 gb seem adequate5 much improve xiaomis sw miui name pocco launcher6good network receiptioncons1 front camera seem average average main cul,"['pros1good', 'displaygood', 'oled2above', 'average', 'battery', 'life6', '65', 'sot', 'average', 'usage', 'dual', '4', 'g', 'mode3', 'okok', 'rear', 'camerasif', 'lighting', 'condition', 'good', '48mp', 'capable', 'produce', 'great', 'results4', 'sd', '855', 'super', 'performance', 'farno', 'slow', 'observed6', 'gb', '128', 'gb', 'seem', 'adequate5', 'much', 'improve', 'xiaomis', 'sw', 'miui', 'name', 'pocco', 'launcher6good', 'network', 'receiptioncons1', 'front', 'camera', 'seem', 'average', 'average', 'main', 'cul']",0.9215530157089233,0.9200860261917114,0.9521408677101135,0.9470011591911316,0.9153038263320923,0
192,ECMB000014,ECMB0000140000193,Does the job,Very smartSleem phone,1,2,3,Ashok Zala,smartsleem phone,"['smartsleem', 'phone']",0.9700016975402832,0.8880471587181091,0.9527981877326965,0.9420049786567688,0.8811221718788147,0
32,ECMB000058,ECMB0000580000033,Classy product,Nice,4,1,5,Manish  Kumar ,nice,['nice'],0.922187864780426,0.8793666362762451,0.8529798984527588,0.9016056656837463,0.8379616737365723,1
5050,ECMB000010,ECMB0000100005051,Just okay,"Not satisfied, thereCamera is 3rd class,Mobile is hanging continueYou can buy other phone there are lot of phone are available on this price segment on best specifications and better performance.",0,0,3,NAVEEN KUMAR,satisfied therecamera 3rd classmobile hang continueyou buy phone lot phone available price segment good specification well performance,"['satisfied', 'therecamera', '3rd', 'classmobile', 'hang', 'continueyou', 'buy', 'phone', 'lot', 'phone', 'available', 'price', 'segment', 'good', 'specification', 'well', 'performance']",0.9481030702590942,0.9161596298217773,0.938295841217041,0.954403281211853,0.9053581953048706,0
224,ECMB000011,ECMB0000110000225,Does the job,OK,2,0,3,Ananda  Prakash ,ok,['ok'],0.6818337440490723,0.7659127712249756,0.7527109980583191,0.7463603019714355,0.7738435864448547,0
9839,ECMB000010,ECMB0000100009840,Just okay,Nice,0,0,3,Flipkart Customer,nice,['nice'],0.922187864780426,0.8793666362762451,0.8529798984527588,0.9016056656837463,0.8379616737365723,0
8640,ECMB000010,ECMB0000100008641,Fair,Nice phone can use it for daily purpose,0,0,3,Flipkart Customer,nice phone use daily purpose,"['nice', 'phone', 'use', 'daily', 'purpose']",0.948286235332489,0.8996222615242004,0.9262843728065491,0.9311808347702026,0.900937557220459,0
7469,ECMB000010,ECMB0000100007470,Must buy!,"It's the best mobile under 10,000.Camera and display are better than expected.Performance is also very good.Battery life has been outstanding.Gifted to mom.Not suitable for gaming.Bought at 10,000.",0,0,5,Gaurav Patil,good mobile 10000camera display well expectedperformance also goodbattery life outstandinggifte momnot suitable gamingbought 10000,"['good', 'mobile', '10000camera', 'display', 'well', 'expectedperformance', 'also', 'goodbattery', 'life', 'outstandinggifte', 'momnot', 'suitable', 'gamingbought', '10000']",0.9304253458976746,0.8867920637130737,0.9227153062820435,0.9222157001495361,0.8856310248374939,1
194,ECMB000072,ECMB0000720000195,Terrific,Good 😍😍😍,0,0,5,Purusharth singh parmar,good smile face hearteye smile face hearteye smile face hearteye,"['good', 'smile', 'face', 'hearteye', 'smile', 'face', 'hearteye', 'smile', 'face', 'hearteye']",0.9232622385025024,0.9080707430839539,0.9374948143959045,0.9627740979194641,0.8762704133987427,1
673,ECMB000012,ECMB0000120000674,Wonderful,Goog quality,0,0,5,Flipkart Customer,goog quality,"['goog', 'quality']",0.7536360621452332,0.7342870831489563,0.7913174033164978,0.7994534969329834,0.7596732378005981,1
276,ECMB000032,ECMB0000320000277,Very Good,good product,1,0,4,Mayur Bawaskar,good product,"['good', 'product']",0.7933376431465149,0.9066085815429688,0.8424346446990967,0.7763906717300415,0.9344140887260437,1
836,ECMB000025,ECMB0000250000837,Worth the money,amazing at this rate,0,0,4,Rituraj Chauhan,amazing rate,"['amazing', 'rate']",0.8808678388595581,0.8143653273582458,0.9110832214355469,0.8966787457466125,0.8268165588378906,1
132,ECMB000065,ECMB0000650000133,Awesome,good in this price range.,0,0,5,Raj  Kumar,good price range,"['good', 'price', 'range']",0.8861589431762695,0.9066553711891174,0.9170700311660767,0.8874408006668091,0.9132803678512573,1
240,ECMB000002,ECMB0000020000241,Good quality product,nice,0,0,4,Anjan Das,nice,['nice'],0.922187864780426,0.8793666362762451,0.8529798984527588,0.9016056656837463,0.8379616737365723,1
